"Age1" "Age2" "Age3" "Age4" "Age5" "Age6" "Age7" "Age8" "Sim"
6531490.009634 5174016.608034 851959.716637 1199258.135889 422428.176497 712402.010674 214386.873232 527012.468604 38
2925017.447528 2905488.570984 2694131.819706 487202.720743 728160.367386 262442.198715 453481.194097 482420.107569 38
7776720.904054 1301183.971823 1514487.07867 1546388.061944 297247.908776 455558.00273 168230.085808 612283.36173 38
5472700.589499 3459441.870816 678089.469176 868597.505698 942489.028521 185686.961764 291581.280275 510968.224953 38
9451854.706771 2434507.980904 1802822.18937 388897.298097 529382.743136 588747.833245 118846.879923 524755.232162 38
9482304.527783 4204604.888594 1268155.722717 1032394.017785 236555.444189 329751.139612 375750.184782 420235.99464 38
13106011.420539 4218141.750712 2189607.329587 725504.28745 627176.75757 147077.836487 210065.11989 517570.460987 38
4227850.179915 5830130.358397 2196968.618984 1253289.545359 441029.851471 390314.916503 93783.358649 474278.225441 38
16252209.737665 1880752.587617 3040709.229759 1263594.22539 766675.454871 276982.800744 251161.646302 374031.470691 38
6057542.94722 7229784.180085 981165.509286 1750497.094485 773912.880519 482343.277976 178546.289504 411581.435412 38
20359955.490379 2694696.874124 3772283.926714 565158.909149 1072903.438018 487408.364853 311250.809625 389217.458467 38
41655706.922934 9057092.869013 1405385.028253 2169444.268536 345683.854286 673706.339622 313585.758739 460092.946287 38
11413308.123183 18530485.772322 4724055.002181 808506.147643 1327529.955391 217200.371024 433716.013401 508658.649188 38
6090723.136638 5077221.825129 9672231.844301 2724655.508855 496389.396783 838141.974447 140503.511994 622283.228376 38
12079889.006742 2709459.432808 2649455.971456 5573616.340337 1670890.055719 312872.162077 541271.766137 503974.361855 38
19281553.920415 5373750.592711 1414222.993314 1528047.737832 3421801.704523 1054848.569045 202377.638071 689841.671686 38
10312598.294343 8577420.287862 2804955.827372 815727.360958 938243.953969 2160655.91351 682455.355597 590355.584115 38
13157387.101358 4587526.93192 4471379.440905 1610502.759863 497887.162752 587338.735517 1385835.990529 832838.626785 38
21853811.899322 5853016.338437 2391130.318039 2566044.659422 982359.344075 311388.350018 376368.641324 1449365.134993 38
11236758.133854 9721583.013459 3050450.640328 1371776.467152 1564542.953911 614006.244325 199415.138085 1195979.451682 38
7779106.668766 4998627.875826 5066631.014 1749996.247568 836368.240139 977860.077631 393201.683502 914517.432162 38
11222871.681313 3460505.517845 2605189.451124 2906794.673816 1067038.023058 522791.114325 626268.742717 856046.039417 38
11128139.82567 4992451.368712 1803564.356296 1494676.088029 1772448.65831 667013.335911 334839.106961 969435.692318 38
28246664.873426 4950316.447796 2602434.988025 1035382.221423 912108.613583 1109229.150162 427696.290062 855112.074491 38
8874297.612043 12565403.438398 2579557.090886 1492125.307885 630801.039128 569466.79799 709572.018776 838533.964122 38
14810568.673306 3947693.828361 6548137.00854 1479358.759028 909349.914094 394011.146128 364449.930476 1011380.726486 38
3678991.245856 6588407.785592 2056763.884298 3752248.274609 900611.838272 567124.183614 251772.910627 898855.251438 38
17705989.809691 1636578.047151 3431755.664535 1177570.553931 2281772.321642 560769.267791 361807.925827 750794.283724 38
6462460.615034 7876416.354253 852587.998719 1965867.310408 716595.48488 1422207.298858 358119.653801 726099.934459 38
18932354.561095 2874754.224663 4096015.127222 485353.066962 1186591.241215 441401.64611 897586.144546 699238.061193 38
4542375.408006 8421859.095486 1495222.817951 2333112.095105 293182.021259 731716.883427 278887.623798 1029039.138028 38
5740387.800651 2020618.713419 4377650.873034 849803.956939 1405282.899524 180038.609117 460388.796262 841726.006792 38
18451464.332719 2553570.1313 1052029.707886 2502443.745717 515721.360857 872426.038259 114520.665347 846214.213397 38
8301966.593532 8208001.059995 1329513.10249 601388.944779 1518679.773456 320175.406299 554951.237535 625554.694612 38
7795445.612496 3693049.863388 4270298.82946 758010.759133 363719.90699 938165.091889 202653.629205 762671.991078 38
16819128.387757 3467773.081598 1924690.178384 2449672.113342 462124.568859 227306.627739 600727.692702 632250.865512 38
19385151.868361 7481923.362229 1807308.909778 1104159.803238 1493549.161035 288831.453209 145562.961161 805818.620223 38
9745677.7549 8623411.743714 3899552.968731 1036987.756221 673340.607434 933764.335302 185018.689822 623652.728829 38
7455998.149792 4335337.153785 4495784.724822 2239737.282964 633214.215262 421778.728214 599294.793466 530794.404839 38
22840137.118953 3316788.198999 2261005.620542 2585390.63655 1369856.433742 397572.546857 271333.714852 741691.341145 38
3590484.291025 10160414.66769 1730225.027637 1301359.069676 1583040.921216 861485.605922 256178.521867 667360.410857 38
5295986.825654 1597216.624656 5297029.861066 993724.001115 794601.441747 991530.400751 552860.1336 605902.681221 38
8174349.167832 2355903.90135 832662.55946 3041864.599626 606660.093964 497574.4675 636162.592891 758813.720251 38
23038971.432178 3636327.371996 1227840.959983 477694.376871 1854660.607339 379183.737451 318651.316928 911962.769131 38
7071450.772119 10248809.167766 1895482.596563 704820.618423 291478.944696 1160514.557835 243102.376182 806689.83558 38
5278571.597559 3145705.432426 5340998.327206 1087114.836985 429575.813534 182085.233396 742799.302607 687172.084127 38
4160747.893705 2348151.848701 1639451.844264 3064006.172102 662799.082141 268483.668497 116602.036366 934304.311222 38
23370548.013866 1850893.97237 1223934.784716 940909.341823 1869101.787766 414575.085877 172064.996601 689450.544503 38
20492979.713553 10396287.394169 964517.641244 701845.97893 573343.848115 1167251.619012 265269.969455 563898.642127 38
8909012.160195 9116197.574219 5416304.524041 552620.285846 427200.293759 357482.217138 745687.952756 541335.524346 38
9597682.236991 3963132.71903 4750062.440814 3104806.370482 336586.11312 266609.800452 228587.441046 839272.616843 38
6225615.912131 4269501.852992 2066170.696205 2728260.298688 1895907.104408 210840.501209 171114.696695 701016.551603 38
46590043.073294 2769453.950047 2226584.39031 1188030.156211 1668347.246993 1190065.089683 135600.427066 573791.703125 38
13914241.212304 20725253.796525 1441994.129707 1273072.704681 721177.397175 1036150.197105 757286.711783 461805.516812 38
6095199.093523 6189650.302673 10790644.165589 824328.67074 772622.638719 447747.156103 659123.504772 790591.514933 38
8953497.37433 2711425.792336 3225935.274625 6190790.336852 502629.448664 482953.117059 286763.410005 947831.284716 38
22967858.649329 3982883.253838 1410947.195941 1840619.760601 3747845.927071 310939.206339 306115.897986 800283.979709 38
14762802.048179 10217025.565308 2071995.907731 804246.371965 1112858.11253 2314183.595614 196718.372841 715590.339056 38
38570691.419255 6567081.894971 5314589.980283 1180604.937074 486018.809241 686671.456436 1463054.032743 589931.531189 38
13647863.264398 17157837.936598 3417609.729957 3033254.980702 715007.201392 300834.252088 435488.364668 1326364.208811 38
12229587.388581 6071150.089604 8932480.490927 1953102.866249 1840129.326835 443657.49122 191257.309123 1145372.664588 38
8490158.95191508 3775700.35626698 1890232.23910469 940762.236804581 476712.678570156 227884.598043634 111616.037562163 111533.325651533 39
11349758.367628 3775719.44109 1891535.564778 943056.174088 478226.558088 228934.164681 112130.106833 112047.013977 39
7776095.976696 5047392.92144 1889529.057115 940157.271582 477046.783302 228034.23487 111848.541858 111765.657652 39
11334564.288799 3458127.012046 2524999.733989 937941.008437 474776.911687 226914.940266 111136.196106 111212.147271 39
11123032.532169 5042118.846511 1801420.760933 1446103.20808 570601.107775 295795.60496 144850.024404 144839.829679 39
12569573.331326 4948049.818763 2628711.722945 1034688.884291 883064.475117 357442.184802 189853.351521 189739.520864 39
3799837.469699 5591561.42023 2581052.253351 1512726.157726 633394.102576 555159.708847 230242.073305 249513.718213 39
6252158.452435 1690355.797344 2917224.428734 1486194.496772 926755.107765 398651.067815 358005.922744 315762.950473 39
3416936.67473 2781272.058091 881998.952963 1680492.844846 911013.979858 583765.698554 257288.202026 443634.813181 39
22550578.280599 1520022.790096 1451071.390032 507898.796637 1029628.931961 573457.261672 376502.568899 461811.8575 39
4618920.979921 10031572.092844 792579.056948 833882.036068 310354.688026 645611.602975 368421.53014 549829.278566 39
14197871.173836 2054713.070395 5229629.472529 455133.088364 509060.164004 194332.342698 414201.301388 601654.014742 39
6436390.940856 6315894.946033 1071498.470308 3006463.463166 278252.951124 319432.349092 124941.934023 666987.140695 39
20556625.467811 2863209.701653 3292677.65307 615362.713917 1835597.486308 174264.612961 204975.369578 520007.153946 39
3128564.719785 9144569.527568 1493011.165176 1892459.329498 376090.505887 1151288.274711 111987.407092 476265.5559 39
8743415.90491 1391733.762654 4767771.44525 857701.938591 1155905.044027 235675.309947 739195.227567 386389.266194 39
8436033.98498 3889449.800142 724710.809079 2726892.975165 520872.583968 718323.322861 150060.106899 730425.005194 39
14206230.797325 3752698.71836 2024282.245263 413732.84519 1652057.164861 322570.592509 455791.89309 571642.460868 39
4479061.468651 6319522.747779 1953132.305682 1155697.670689 250668.807886 1023180.225551 204694.038855 665626.820065 39
7023386.221105 1992450.939035 3284108.379449 1109152.677583 695364.658487 153695.8928 642787.556019 559143.484348 39
12064921.728429 3124258.456853 1035361.618054 1864556.204052 667155.921151 426169.877457 96512.986239 769978.586154 39
27705110.578462 5366889.459262 1622344.287705 586354.872821 1117874.525332 406950.682375 266348.675691 554364.069939 39
13137212.503372 12324482.815772 2796239.008136 929725.011206 357004.540494 697286.558737 260083.841518 536015.817356 39
7862863.261309 5844044.004648 6424158.703725 1605011.040638 567242.730019 223356.242228 446980.939745 521497.683146 39
13794769.787028 3497779.648284 3047625.575057 3693419.956281 981330.032431 355983.980801 143619.353368 635679.560862 39
5769974.516051 6136544.188315 1822740.912802 1747667.418345 2250680.397324 612875.643123 227793.371781 510178.191135 39
8306778.21748 2566745.773511 3197387.349344 1044735.144268 1064296.971297 1404312.327618 391810.073673 482184.675094 39
33945639.305475 3695225.237436 1337100.848751 1831294.710133 635617.556041 663150.633971 896533.303791 569628.099392 39
8821068.330686 15100250.022936 1920040.161032 758924.196159 1101116.138735 389343.119326 416200.085382 938161.126773 39
3024626.019003 3923937.27659 7847879.411566 1090670.55798 456801.687631 675504.611123 244726.528604 870078.446817 39
4393207.824119 1345473.184859 2040939.512763 4470298.846133 658849.776805 281701.299543 426818.096479 720438.576817 39
6459951.574877 1954271.690105 699777.334775 1162337.40277 2699742.926305 406155.689396 177929.658171 740232.304132 39
16044219.617165 2873642.084509 1016482.30347 398628.320427 702192.725666 1665056.306206 256656.583904 593544.158704 39
9946595.572995 7137045.140147 1493004.449223 576752.244727 239582.21248 429852.846835 1044349.255592 545045.466455 39
10035362.287846 4424605.984133 3708406.714981 847410.09402 346786.324104 146753.333884 269778.023301 1016631.711818 39
6143255.515709 4464108.527498 2300140.493938 2108457.636856 510665.118724 213108.615953 92401.788707 828494.643852 39
14054361.429002 2732746.608762 2320017.465015 1306460.83881 1268938.237586 313222.941943 133928.108326 592492.947163 39
8767242.739678 6252017.944594 1423932.798031 1329960.497904 795768.328396 791982.010921 200300.370673 475251.551609 39
16623141.637662 3900060.424834 3256883.047571 815557.788017 809154.325988 495838.530869 505617.730494 440837.993483 39
14130438.432336 7394716.854726 2031759.510493 1865669.044963 496289.217549 504326.475418 316646.021293 616611.59593 39
7425781.362508 6285863.717239 3853385.593993 1165007.12764 1136754.014395 309895.26691 322660.072547 610095.7453 39
7729182.121821 3303331.874812 3276309.294292 2211304.736664 710584.831578 710897.007679 198567.646657 610662.444773 39
11746813.59176 3438306.603375 1722304.662339 1882253.191602 1350734.502442 445322.902425 456477.252588 531345.833635 39
9294599.615989 5225524.98568 1791997.891753 988144.739936 1147733.370665 844364.405695 285225.474138 645838.252637 39
16039943.154638 4134664.502046 2723246.962424 1027830.755443 602308.342271 717071.245104 540511.043323 609161.981347 39
5605431.279841 7135295.430707 2154444.925977 1561177.031989 626087.200328 375947.317249 458589.149664 750479.528767 39
6349816.130601 2493522.168333 3712225.153274 1228353.580445 944214.402617 386774.464316 237959.645942 781717.325427 39
4178609.385827 2824657.769748 1297483.675639 2117661.963724 743441.724451 583896.290855 245062.153159 660717.829822 39
7172827.898076 1858811.701513 1469295.971676 739283.691745 1279711.783403 458716.019937 369135.699495 585433.358044 39
11165359.31998 3190786.102691 968005.396297 840584.536539 449119.317621 795674.322397 292227.065808 621126.807407 39
13452697.119762 4966810.845007 1660418.852927 552345.323887 508919.263101 277866.036102 504385.309611 591693.911311 39
11443148.685949 5984301.605776 2583969.990847 946589.039803 334019.350331 314331.925221 175844.352329 708064.808857 39
11180742.41405 5090450.705872 3119761.664452 1483899.755416 577901.298997 209169.594296 201682.759778 580154.566078 39
2772658.079053 4973738.91642 2655148.156918 1794865.998038 908091.958266 363143.100247 134671.605066 514686.18834 39
19069008.388242 1233413.923645 2594425.416741 1527883.067184 1098690.67002 570854.163559 233897.993418 427817.839277 39
21382895.157104 8482703.954635 642101.796654 1482493.130648 926750.764792 681579.201111 362843.561791 429713.44799 39
11052896.057934 9512031.371264 4416788.772752 367137.245548 899955.466369 575597.70654 433736.31638 514856.701285 39
7582126.683835 4916813.652642 4954133.580413 2527916.221553 223161.114304 560004.151053 366980.204 617379.09396 39
48827168.872292 3372863.210296 2560838.181343 2835552.628351 1536635.69834 138872.123106 357059.96329 641133.946939 39
4081065.918256 21720533.271366 1757386.694864 1467755.017646 1726747.982977 958743.118852 88776.858476 651925.407715 39
11316319.49046 1815442.797034 11317271.659375 1007275.196464 893834.298441 1077402.491132 612921.18679 484706.985721 39
7412625.020695 5034037.886421 946608.008743 6503397.650395 615469.849578 560421.799889 692132.649456 719215.647156 39
13821415.975086 3297487.358678 2624706.306525 543858.810658 3972751.950551 385752.710427 359890.663464 924956.989581 39
18778622.68214 6148416.775799 1719095.647159 1507403.305738 332062.301502 2488158.80505 247542.052767 842873.729016 39
9498563.885116 8353514.552669 3200092.175894 981551.006366 913400.809283 205693.927795 1579186.231979 707790.354658 39
11024054.395889 4225344.032413 4345918.352095 1824379.073504 593588.182707 564179.832692 130176.021053 1474682.64254 39
12281144.554921 4903953.817749 2198855.438792 2480082.850363 1104714.139959 367330.142498 357719.186615 1041910.807192 39
14031551.353413 5463112.239426 2549003.32125 1249618.022632 1493662.180017 678293.123776 231088.01641 900307.941892 39
9433783.173443 6241768.192926 2840239.376125 1449678.83672 753322.805244 918385.801149 427310.482014 729084.581179 39
6642232.041214 4196496.311894 3244049.247678 1613538.296856 872679.050646 462225.361154 577365.955473 742658.27237 39
14034708.286281 2954766.642993 2186670.197147 1859761.37612 982875.615917 544717.658694 295613.34135 861926.785669 39
6527914.504569 6243251.280235 1538810.509261 1251193.73531 1130050.575609 611296.963318 347119.081513 754224.743281 39
5023188.961045 2903909.257823 3252600.879247 881626.630415 761538.802514 704538.805528 390492.441739 719003.517621 39
26909919.330823 2234504.965298 1509659.958004 1849549.704517 531376.562047 468101.434383 443717.144884 713913.373214 39
8484972.457145 11970526.625987 1161310.212012 857547.043481 1113241.793415 325978.660911 294225.36113 743221.838727 39
6644140.397769 3774419.12661 6218993.814769 658812.06213 515282.276729 681254.302928 204391.242324 664963.335464 39
26448328.031191 2955618.222739 1966979.272906 3566793.375184 401537.058624 321896.980968 436048.013936 569050.564504 39
6894897.608772 11765433.777023 1540364.225008 1128359.418739 2174498.012806 250938.245471 206115.894405 657103.757112 39
7362510.902392 3067177.144426 6134266.553691 884923.496796 689215.024856 1362691.826127 161123.485737 566799.280718 39
8220883.636813 3275158.743667 1596840.703356 3506000.744149 536915.530197 427740.401303 866515.913414 473414.277184 39
6609432.77028 3656993.301079 1704724.435519 911915.148299 2124946.932285 332704.606741 271572.929249 867101.790666 39
6969152.369113 2940155.575723 1903743.655307 974019.739031 553067.180681 1318006.098582 211437.249894 740012.945178 39
5465727.795754 3100173.183314 1530514.244469 1087579.787334 590625.119978 342951.169927 837384.998717 618255.354731 39
14462183.459005 2431377.145667 1612969.059105 872746.321487 657901.929981 364966.575827 217133.495327 939900.296082 39
14823757.965658 6433331.897817 1264116.071484 917481.678712 526238.902194 404637.332045 229991.209395 745932.534292 39
10484991.281784 6594224.526129 3348295.99662 721705.222257 555875.247549 325918.861824 256770.927174 633319.243309 39
9885842.580746 4664177.811979 3433769.764202 1915016.419089 438278.068597 345435.991193 207516.722728 579320.751383 39
10513962.600244 4397645.721216 2428385.262891 1962864.560308 1162153.821322 272086.488532 219724.344532 511710.093166 39
7608139.950677 4677071.331812 2290347.726035 1389718.380558 1192942.2986 723011.951429 173437.175968 476551.914848 39
25883932.355627 3384432.06878 2435679.446603 1310348.473195 844295.927153 741767.258981 460624.521845 423374.923834 39
7511231.817621 11514296.785462 1762430.888552 1393270.370052 795909.006247 524820.300665 472429.433478 574440.674738 39
6587020.57074 3341322.4184 5996133.632854 1008217.386055 846344.011523 494800.292835 334295.484613 680741.250396 39
13495188.773588 2930200.009568 1740573.217084 3434062.191029 613352.071257 527286.892588 315851.79835 662114.512475 39
17956696.148481 6003263.189752 1526493.338606 997040.997775 2089647.326167 382268.160214 336712.021229 638198.643343 39
9768238.229335 7987976.899616 3129323.627124 876301.485159 608413.601406 1307678.355007 245103.44869 638686.487327 39
5036965.023804 4345370.869045 4164209.288213 1796902.391665 534921.000739 380929.441066 838880.146601 579600.358431 39
10995885.089011 2240678.986526 2265354.998716 2391414.534594 1097042.567658 334985.818281 244418.834249 928089.598474 39
10960774.512256 4891493.940861 1168352.143242 1301840.717238 1461313.738568 687899.359109 215219.294147 770536.380316 39
11357821.860152 4875864.819295 2549828.575562 670741.065006 794461.843714 914563.498475 441111.781637 646518.246892 39
4154402.510195 5052487.557851 2541511.329643 1463488.805463 409200.697271 496992.273978 586197.299791 711936.426562 39
8345823.506946 1848070.954996 2633466.920964 1458504.09539 892666.201807 255914.22931 318464.525589 849178.945742 39
6337872.39339 3712606.709627 963158.013038 1510737.513266 889213.923464 557899.192015 163875.651283 764411.1007 39
12074239.646815 2819373.370556 1934504.306837 552137.497813 920199.829433 554990.133788 356769.809621 607363.830977 39
7093952.946953 5371171.867233 1469144.511038 1109159.98736 336385.873445 574516.193962 355024.84363 630036.435286 39
3636452.97969 3155702.749488 2797564.39184 840967.534464 674311.62609 209372.032129 366384.042051 641780.207595 39
3336065.634415 1617658.886265 1644254.179344 1603491.206143 512141.62301 420746.384139 133854.127929 658449.724109 39
12345364.892077 1484039.481842 843370.77168 944429.689155 979191.403542 320829.797329 270058.823768 520344.291568 39
8983836.914879 5491788.881267 773473.2527 483897.852472 575923.203446 612172.563341 205510.644875 517324.321153 39
5541939.750976 3996414.153492 2861145.824145 443166.334164 294543.665836 359097.964785 391088.985397 472059.757673 39
7047787.924767 2465301.433807 2081814.437792 1638582.912265 269594.760477 183499.059557 229218.916219 562452.880811 39
15010056.321443 3135167.345371 1284093.869817 1191824.22895 996338.940698 167840.6091 117050.371961 516204.612003 39
4710736.610303 6677148.29129 1633415.000985 735787.391234 725525.37648 621326.427008 107241.560344 413951.983601 39
16429234.638215 2095542.952671 3477736.002246 934957.753293 447294.659646 451540.984882 396202.991702 339960.772799 39
19746839.67914 7308474.422127 1092012.918034 1994294.292355 569732.779019 279345.969029 288934.384294 480551.697485 39
1717875.789063 8784293.89563 3808365.161519 626111.985766 1215008.805567 355705.727934 178696.240861 502816.565967 39
6277003.952878 764190.192042 4578035.375982 2184622.290773 381698.273495 759280.023859 227754.393357 446152.830544 39
6050448.74018 2792306.375618 398387.204775 2628948.221828 1333675.155001 239012.333847 487141.856618 441795.462525 39
6100944.092081 2691523.385518 1455640.572434 228750.951327 1604710.43949 834957.92506 153316.253786 607948.026415 39
3927066.181455 2713954.462505 1400874.308947 831138.554843 138612.765409 994055.735917 529946.471413 494253.824683 39
8317464.400069 1746911.504144 1411296.031282 797363.821943 501580.543301 85358.666974 627203.520938 659355.106448 39
11992410.384641 3699910.489528 907730.187368 801143.975203 479520.528911 307317.394778 53585.519007 824273.573873 39
5703488.682583 5334696.35498 1924332.989349 516979.873641 483855.481071 295625.046149 194121.894034 567873.535756 39
11844795.009847 2537141.175081 2775309.287954 1096971.151304 312605.807637 298813.946385 187059.50464 493004.411679 39
4743811.056648 5269047.843612 1320141.373624 1583026.8348 663834.142111 193275.321127 189292.575611 440424.058811 39
7278646.671757 2110257.95283 2744699.01595 755992.124756 962923.586359 413508.193242 123354.300065 410791.982278 39
5299202.79305 3237870.608677 1099492.032194 1572981.209171 460312.764337 600679.393433 264294.65722 349146.722478 39
7007346.795998 2357323.534269 1686898.087209 629977.215074 957489.967096 287026.963292 383765.356944 400163.386959 39
8218195.661442 3117162.370285 1227047.667968 963504.615435 381904.535471 593503.318333 182290.892666 508105.246778 39
8836191.15088 3655786.463878 1621814.685047 699710.145341 582856.64857 235997.54054 375776.11171 446921.926905 39
10264852.803401 3930692.199566 1901808.803295 924402.068369 423028.454912 359867.486837 149293.771372 531281.603749 39
19621707.502551 4566224.445632 2045201.414794 1084707.855453 559351.730809 261511.345504 227938.098504 440894.475982 39
9288414.312312 8728559.197424 2376800.7488 1168092.643123 657524.349204 346680.245586 166068.781988 433982.857075 39
12657488.296434 4131900.598604 4546968.903361 1361285.123999 710654.140247 409683.644593 221319.274417 391616.876636 39
5463241.302623 5630570.734685 2150133.325106 2594413.549874 824130.854049 439645.294488 259684.55542 396916.513748 39
15571994.888824 2430276.581399 2930402.144875 1227416.803486 1571661.319487 510311.680823 278929.931881 425461.002801 39
4018655.691134 6927085.115036 1265203.537067 1674606.776987 744576.49503 975133.861718 324409.929115 457336.801241 39
7478962.994786 1787678.523831 3608910.111641 724902.626076 1019309.313168 464251.768028 622962.404168 509988.84057 39
13718129.516054 3326974.156279 931184.377239 2066403.877384 440867.535842 634777.73334 296225.618015 737399.551722 39
6558579.433825 6102416.600159 1732396.060537 532537.421043 1254759.70542 273926.358676 404111.067448 672651.699095 39
8617396.210139 2917551.596112 3179407.615457 992734.116798 324212.558542 782582.711799 175047.884405 702877.326561 39
15991549.131852 3833398.260396 1519646.569422 1820148.741748 603613.898011 201835.45707 499173.17006 572839.197118 39
7236793.323371 7113757.704071 1997086.714376 870597.65094 1107751.25728 376287.456612 128917.337996 698928.156655 39
7789468.092583 3219246.378092 3705490.886307 1143503.655862 529477.951651 689859.673355 240099.692728 540540.907087 39
18580698.117015 3465112.710519 1677674.644821 2125285.286779 696978.581384 330784.652759 441582.22751 510712.387992 39
10054585.69976 8265525.505201 1805170.292638 961035.966382 1293292.117621 434409.002824 211240.940545 620768.625407 39
7578571.859566 4472729.555761 4305994.629531 1034088.85122 584829.35306 806103.284526 277425.407815 543298.677189 39
11526624.832185 3371293.033473 2330596.887943 2468519.119001 629895.230712 365033.972759 515523.146577 536317.6607 39
7027328.555854 5127570.088158 1756848.369467 1336543.210081 1504339.735926 393423.956965 233603.380349 686955.570804 39
7758869.530618 3126009.961639 2664247.39171 997116.061802 803578.307532 921381.574601 246892.418519 590693.137314 39
12071514.138037 3451423.096927 1624074.841637 1511537.709876 599202.344662 491820.600402 577791.82147 536883.966401 39
8490158.95191508 3775700.35626698 1890232.23910469 940762.236804581 476712.678570156 227884.598043634 111616.037562163 111533.325651533 40
5535979.267599 3775714.811649 1891219.332664 942499.217092 477858.893087 228679.126562 112005.19122 111922.190931 40
9928985.613914 2461896.366055 1886452.207061 934606.932524 473206.960364 225398.557062 110517.573074 110435.675169 40
7862386.071313 4415542.920238 1231545.629862 936310.986493 471906.611296 225041.887672 109828.923153 109866.011271 40
6096656.879067 3497534.442077 2299718.466555 704843.756274 569104.95032 293630.013594 143470.001043 142927.601142 40
22156595.955506 2712073.476448 1822778.646808 1319201.685693 429694.114178 355641.595228 188006.986116 187127.49922 40
5157760.389379 9856296.114916 1413873.851614 1046780.223715 805395.554313 269088.280344 228192.456663 245623.335923 40
4308233.455065 2294400.775977 5134170.441631 809629.14306 636694.721448 501641.503832 171724.544176 308609.895471 40
50810529.372731 1916506.989918 1196308.375953 2949988.300929 494631.259352 399114.619988 322190.851362 315182.757523 40
18658323.871685 22602948.205865 999333.357226 687520.139731 1802751.413876 310185.891187 256443.368885 417894.445886 40
5256491.128444 8300045.443078 11772916.561133 572075.212282 418011.638457 1122198.428337 197837.769614 439322.672755 40
3875786.440428 2338340.05244 4328424.94848 6768634.327764 349780.929698 262336.359074 721594.351589 418732.246984 40
11135941.12556 1724140.109877 1219807.223828 2491269.645735 4144393.271629 219968.409116 169034.762897 748992.422735 40
38344973.380103 4953729.546287 897333.273222 696370.763887 1509280.604448 2566510.467746 139571.179832 595934.799675 40
29004308.098266 17057267.91141 2574674.115158 509816.68636 419247.10431 926212.117918 1613752.260042 473116.43173 40
15708966.841939 12902184.947115 8864651.805152 1462342.522645 306810.256952 257133.570618 582039.586528 1335281.345095 40
7091299.341833 6988074.644311 6724568.75696 5086294.845715 891764.489838 191816.081291 164712.772115 1255312.296041 40
18083564.762436 3154543.400091 3643044.974686 3861696.98709 3105198.581871 558432.640077 123071.924035 932645.851516 40
12936684.194559 8044437.340584 1645021.421501 2094260.70069 2360777.657452 1948335.253415 359003.316103 694736.67923 40
8186161.08354 5754793.011377 4188543.622134 940542.938899 1271265.619534 1466149.264894 1239767.208866 685122.112018 40
6137362.468588 3641541.386082 2994719.071396 2390114.016745 569476.277895 786597.951136 929497.127057 1243845.804284 40
11403658.301166 2730153.741335 1895228.837076 1709576.026676 1447923.924036 352635.187787 499063.921985 1407939.443149 40
11463873.75602 5072807.35278 1420384.039175 1080529.647761 1033927.303581 894425.649555 223191.424083 1234067.215504 40
6719820.163296 5099545.678809 2635787.16591 806146.127784 649646.952219 633252.777324 561286.633419 935822.570826 40
13210817.167722 2989213.478264 2649006.165943 1494610.201744 484112.450732 397217.092333 396717.155893 958065.465576 40
5558705.185403 5876633.401193 1552597.03705 1501499.186584 897081.661316 295777.883681 248657.022437 866899.230982 40
15890893.910829 2472708.151129 3052612.196678 880332.043802 901610.010859 548436.294843 185273.481551 714678.549998 40
7558452.130561 7068825.720518 1284335.973891 1730325.38275 528407.274713 550889.642141 343340.808673 576301.928399 40
7787110.413931 3362334.161724 3682040.156488 735360.132504 1052284.491881 329041.795442 351479.695089 599374.318942 40
37282498.996699 3464049.635643 1751259.139773 2107647.278054 447053.636347 654943.87534 209833.747728 619433.162148 40
20600354.214413 16584921.058917 1804588.636429 1003133.284829 1282467.906404 278608.491201 418207.82803 541437.497958 40
7032947.780946 9163969.571899 8641386.540912 1034319.386605 610880.704459 800179.275208 178110.079459 626366.797934 40
25759802.719287 3128591.854789 4778633.215754 4967028.719641 632211.796515 383204.65065 514298.216639 528832.650227 40
12088184.703734 11459210.473045 1631762.978971 2748705.717794 3038854.390288 397122.354679 246629.979494 685135.426002 40
4175958.869575 5377400.916615 5975154.472635 937734.29218 1679648.218709 1905519.811519 255141.596283 612052.271876 40
37917650.420732 1857669.042721 2804633.923342 3436830.710843 573684.05568 1054995.829548 1226307.073971 570457.492528 40
12927892.522579 16867595.053484 968768.089212 1612502.684485 2101409.117422 360044.867022 678403.285876 1177291.211823 40
18292505.523735 5750930.393894 8792611.42501 556140.060431 983997.038941 1315071.437717 230860.011434 1215539.840448 40
16682669.789758 8137370.227236 2998274.192201 5050383.329884 339619.580583 616437.898163 844108.436138 950016.292538 40
5428461.907373 7421243.37779 4242775.376576 1722635.727106 3085200.80801 212866.074878 395873.488047 1176038.552889 40
26787117.381251 2414823.018238 3866223.310768 2430610.246016 1048374.159175 1923206.023894 135957.190727 1026583.03123 40
14566835.427852 11916088.332635 1257735.514445 2212976.623994 1477574.755227 652454.743522 1226346.657581 758820.148106 40
12467733.586282 6479962.311866 6205461.179814 719538.862045 1344367.767648 918669.067901 415636.21385 1289269.13173 40
4856100.300787 5546147.863732 3370993.648079 3536972.623993 435013.768717 830032.484704 581151.613348 1102881.901624 40
5959250.4478 2160184.441748 2884531.767002 1919803.069525 2136058.857961 268165.469296 524261.89975 1086792.269629 40
19146356.534881 2650909.550168 1123534.733395 1642917.367569 1159557.8443 1317017.803708 169408.283121 1040048.683311 40
