"TotalBio" "Sim"
1471812.21308646 54
1519617.99506463 54
1362227.05935907 54
1327559.79346568 54
1270522.61641226 54
1255745.0390958 54
1760597.77515783 54
2250541.38015922 54
2138505.70942154 54
1941039.38221415 54
1730499.48946962 54
1743957.85311219 54
1629560.07907393 54
1446455.43334041 54
1255119.44706802 54
1043860.42574731 54
875358.817349686 54
760827.569790573 54
1017912.31224539 54
1056576.94893151 54
1056057.07847576 54
1031321.68925782 54
692035.870723111 55
767835.957837773 55
755800.410880421 55
712504.772718052 55
897951.68241722 55
920677.893971897 55
1041041.1221115 55
1143795.58676943 55
1126614.91397337 55
994136.174568078 55
901956.100068562 55
804446.638390328 55
886051.412447729 55
986228.122143406 55
927554.109405984 55
902818.844824789 55
844200.13893034 55
798047.088910773 55
700451.970063667 55
659014.899459821 55
659700.898079122 55
625743.737031044 55
603372.571986701 55
641250.642116858 55
647990.738108623 55
658837.155038054 55
674383.717439716 55
638891.182463789 55
594063.178120603 55
709781.992117714 55
692227.808545507 55
640436.111391878 55
673698.840093183 55
629645.078216611 55
578421.798437869 55
638930.19869279 55
613302.329746892 55
573201.150438045 55
539165.485609756 55
510686.949473727 55
510678.922598712 55
493984.985158969 55
511230.732878737 55
555850.518973347 55
557065.256739459 55
551700.997267964 55
527489.942437943 55
527532.652893544 55
595868.096145592 55
574011.612175443 55
630539.699738456 55
691217.771026716 55
792071.993376769 55
958987.856666858 55
1211872.10068748 55
1527587.23557641 55
1690484.81044247 55
1789982.95133851 55
2182161.48485107 55
2145438.48601707 55
1987907.1176049 55
1675768.85970024 55
2164914.72504548 55
2650223.40863703 55
2507040.89650379 55
2334074.28899841 55
2046597.85386551 55
1647255.72195272 55
1479023.13808052 55
1327085.63663395 55
1223380.77663123 55
1086455.43705695 55
1134680.48402265 55
1140114.76145073 55
1110980.72458221 55
975866.817899379 55
856680.637878559 55
756003.479996774 55
683949.309875546 55
798150.08913477 55
749870.264022402 55
714778.445911822 55
667251.390322185 55
714391.516058317 55
737761.549062972 55
742395.741354777 55
983102.515827006 55
1067559.16987884 55
1101262.53951615 55
1051167.11199507 55
1065314.66693222 55
1547550.86652807 55
1614374.03732817 55
1663852.08194902 55
1589898.73081954 55
1494301.06152493 55
1401401.65263301 55
1380307.14288759 55
1215222.66229607 55
1082425.99284601 55
1003440.85103978 55
962057.171365129 55
1051938.89563128 55
1099037.06148793 55
1184119.48990444 55
1306307.21579093 55
1281898.05474733 55
1264035.06420882 55
1308628.26898537 55
1418163.76470377 55
1449335.20022385 55
1500394.32381778 55
1734753.32496693 55
1660799.21719352 55
1498834.58520704 55
1498412.31405224 55
1678817.1120754 55
1465101.74283497 55
1273293.31658444 55
1366461.97797895 55
1260581.62523864 55
1107618.21578222 55
1056608.60058093 55
955829.050431209 55
1009983.85888482 55
998004.623659099 55
1013554.54718767 55
1017022.76196789 55
1050166.3810704 55
959548.786933093 55
875450.896129764 55
916035.632726239 55
975735.542630062 55
975922.865445314 55
1014123.88683697 55
967055.733721109 55
887698.337076386 55
863083.523888592 55
1192029.53229318 55
1171713.85308736 55
1130778.31622617 55
1178744.80481396 55
1083261.19911336 55
1419901.31768908 55
1434151.64346544 55
1565970.1161934 55
1597681.89623918 55
1682437.58581063 55
1552328.87403457 55
1441696.37069706 55
692035.870723111 56
589051.976918459 56
480970.418945313 56
404429.374982766 56
527719.845331844 56
506987.985591301 56
561983.95801903 56
792955.936197136 56
1005944.04222016 56
1074024.2569374 56
1067856.90885123 56
1139215.75239862 56
1147807.78764669 56
1067099.94710382 56
1195697.2139349 56
1179856.59899804 56
1286347.20670047 56
1261766.67076509 56
1293106.47539265 56
1402852.53199062 56
1478809.43079759 56
1667597.98106601 56
1526261.70753907 56
1407620.81186209 56
1210354.06915858 56
1038428.90197164 56
1153630.72188975 56
1201846.83573335 56
1127499.69936858 56
1081305.17048884 56
1147322.11475233 56
1104848.04095323 56
1119677.30031166 56
1060433.97662879 56
1039838.54978886 56
1339955.08113182 56
1390845.57621634 56
1249464.68176789 56
1105659.95606191 56
948542.265130663 56
863801.877669894 56
782407.419282246 56
862019.154703033 56
812307.335279746 56
720226.847658642 56
736612.372494057 56
748956.927225785 56
904043.690709164 56
926424.633423503 56
873314.841254061 56
1280390.98054654 56
1163084.42295894 56
1065759.90963477 56
914221.830746244 56
806343.902842393 56
767180.819260448 56
941762.818746933 56
1250249.01811941 56
1652593.19049015 56
1755942.75432138 56
2023751.60023325 56
1965907.2083548 56
1766882.15951512 56
1617868.00312756 56
1450126.36084338 56
1246902.57425805 56
1033730.02789725 56
895660.97920518 56
830103.804276461 56
783274.19919009 56
809900.542865874 56
780384.520502245 56
801957.862243038 56
743526.41518126 56
849820.240831786 56
1173252.32379738 56
1589531.00045676 56
1618718.76545191 56
1499774.99896067 56
1493276.34356071 56
1823150.06641402 56
1805174.62688394 56
1797051.62458678 56
1774656.95063456 56
1562779.92609069 56
1381512.41116231 56
1235167.1063091 56
1101065.95880096 56
1057153.67054323 56
959838.411382659 56
904465.749572937 56
1016062.31242335 56
1020597.47845218 56
906874.167810682 56
870445.811974682 56
803609.795609015 56
697048.06514016 56
616216.118293628 56
516655.476122193 56
601852.050957078 56
598579.453327161 56
598777.786595889 56
723640.396276913 56
678495.378222062 56
777077.961849464 56
755095.60404043 56
732290.602971241 56
692315.126912462 56
909627.140105923 56
996387.277320917 56
1114614.07877064 56
1245330.63165715 56
1329629.40227325 56
1305101.67789076 56
1391430.45942343 56
1332662.60525165 56
1159830.63254318 56
1152672.47342387 56
1406714.66569027 56
1539087.88280645 56
1431521.03532014 56
1400598.28366638 56
1712112.2688845 56
1773537.49306695 56
1965075.1519849 56
1927254.5743515 56
1797584.80283887 56
1627995.21504766 56
1455371.7154023 56
1261244.78575382 56
1410124.74611587 56
1463112.98591868 56
1383157.59469256 56
1251087.16468698 56
1161343.26953986 56
1030655.64284951 56
924775.580650086 56
827118.492444588 56
697244.101037493 56
643096.367592352 56
611918.749855271 56
590207.767516012 56
590885.788852602 56
610710.92751462 56
616186.31059596 56
725802.77726258 56
718103.817283065 56
900154.162134327 56
1080546.52358864 56
1142190.68915098 56
692035.870723111 57
669339.356884603 57
643758.757332128 57
879159.605713245 57
1193398.39809318 57
1169573.0694858 57
1142304.06433695 57
1150089.91339874 57
1055584.95107998 57
1009389.6969428 57
1041556.84964705 57
953106.926429322 57
928975.423965342 57
967221.084745649 57
1146054.9560167 57
1438260.41896403 57
1392274.81813564 57
1438746.99555467 57
1356345.69809141 57
1199054.79682831 57
1120403.45746031 57
966281.141262894 57
823833.896037357 57
750404.319866221 57
822044.655254393 57
720098.163442097 57
685759.676990012 57
663359.695466786 57
690695.26771725 57
737816.990827207 57
840913.174898605 57
1061188.88897166 57
1187712.13654698 57
1186246.39907004 57
1229056.83168409 57
1246761.32327292 57
1335056.94040591 57
1521324.16835675 57
1372609.98797728 57
1283572.77145436 57
1230761.16447598 57
1130938.01266024 57
1178477.16996136 57
1158703.23271131 57
1062040.12325282 57
1048921.40250538 57
965971.310570617 57
989007.178843301 57
895098.422562994 57
848395.750986631 57
808760.297940403 57
736026.146619055 57
831580.659909446 57
773500.519434637 57
870941.75149577 57
1282073.29690473 57
1220288.61815205 57
1322346.35254333 57
1189178.70931924 57
1061841.97824854 57
1227937.68864824 57
1203134.7929507 57
1075865.61027434 57
1100146.77156187 57
1395857.46306058 57
1388776.14543921 57
1327722.27235707 57
1213769.32612708 57
1120432.56484871 57
1002831.89895903 57
1028757.91605621 57
1235969.04132357 57
1147393.38946416 57
1127795.46556688 57
1007590.85613855 57
856652.524931998 57
810516.867227121 57
778228.42992479 57
816440.64502702 57
853645.187729801 57
1043941.12863999 57
1055135.22524064 57
1132840.07138021 57
1546150.07317424 57
1419190.6844542 57
1379850.05802163 57
1353268.4601825 57
1311702.93230262 57
1450012.89415289 57
1473942.95095187 57
1489123.05927332 57
1300165.95386098 57
1169647.51007472 57
1086028.75570253 57
1422296.59646635 57
1536552.09223573 57
1394650.01739871 57
1296340.18730093 57
1460509.35150216 57
1646140.05916353 57
1896632.94116239 57
1785132.81791715 57
2011472.29823296 57
2026373.20668591 57
1802805.11335079 57
1608993.54726015 57
1410313.02362681 57
1682543.57290999 57
2061542.74655761 57
1957943.93942204 57
1911415.23669565 57
1839185.90405005 57
1567733.65610163 57
1600248.29270666 57
1381544.10836124 57
1404567.35939774 57
1235255.37500154 57
1165796.11643304 57
1041370.42032035 57
1254285.62530291 57
1117933.64236162 57
992231.821318402 57
1179169.30220531 57
1310496.04804517 57
1389433.21164927 57
1350308.26255699 57
1357413.65829961 57
1312437.30355751 57
1337008.2941393 57
1422851.76994557 57
1258066.59029756 57
1265428.85298179 57
1224288.98187197 57
1055930.9659913 57
949420.297880148 57
914027.899504618 57
821171.031748311 57
1063442.08387769 57
1251888.89228625 57
1249054.55642869 57
1542374.32687003 57
1684023.03294896 57
2312824.70155446 57
2174887.92678561 57
2032550.07868284 57
1773109.45081107 57
1498300.43200619 57
1780988.0665421 57
1835805.19175576 57
1679644.26935521 57
692035.870723111 58
697342.170720474 58
571391.296692262 58
573746.236222067 58
628966.678796675 58
867579.516272431 58
814373.097184926 58
1157984.77371226 58
1147559.57961135 58
1183555.73133448 58
1079899.85512442 58
1006100.58916417 58
1387975.45676142 58
1398459.90484142 58
1496298.85573851 58
1609831.35689287 58
1667075.08270703 58
1514034.94349011 58
1544937.7778944 58
1316313.39101827 58
1389108.26116268 58
1263311.04113588 58
1269418.545098 58
1108555.60839346 58
965663.15599075 58
913019.117730913 58
967666.704025285 58
925254.413980709 58
905114.138462948 58
869800.914878824 58
913389.50593047 58
866049.125194707 58
787824.523378043 58
821035.219709984 58
822895.227892147 58
934312.755226575 58
971329.503282782 58
1005756.80788604 58
1208433.65571621 58
1245474.00689878 58
1287992.6579262 58
1263783.60362962 58
1276847.96220383 58
1495957.11103626 58
1676610.75361191 58
2392518.90671018 58
2447329.60714271 58
2544418.02818378 58
2484605.75001325 58
2198190.83873878 58
1842898.27823486 58
1563707.2683501 58
1589736.18934383 58
1461233.49209487 58
1380655.59318897 58
1392574.48790326 58
1269566.96038005 58
1111718.81377422 58
1155748.05997566 58
1050718.12102075 58
1016427.7132413 58
903579.499984638 58
829192.356818087 58
837198.313088749 58
737742.026945033 58
836418.161958449 58
922471.912565664 58
846602.352927329 58
928963.857132604 58
1365608.69592601 58
1766804.14268135 58
1674927.45053098 58
1659683.8655136 58
1553393.16073755 58
1336831.05366221 58
1460459.52104213 58
1345477.59265878 58
1299664.21876117 58
1421597.28351431 58
1346275.10037621 58
1351341.12004594 58
1515524.40696532 58
1518209.6122511 58
1479038.66039694 58
1612356.35855922 58
1548350.52133002 58
1355416.37138613 58
1245120.0743091 58
1248994.12613076 58
1239269.18298329 58
1141139.61773714 58
1424476.21141984 58
1609457.35777746 58
1823617.59016419 58
1628248.49596743 58
1408001.74628821 58
1269627.22637969 58
1169270.58961062 58
1465322.29610838 58
1358136.36486502 58
1294972.48382996 58
1252187.61152534 58
1213028.01531001 58
1311433.67500823 58
1280678.63564376 58
1328967.09207899 58
1346631.11448574 58
1341605.45035071 58
1596595.06808815 58
1479584.44982623 58
1471908.24786896 58
1409313.58351191 58
1281999.55420326 58
1361272.57232293 58
1258234.26682031 58
1187157.76285612 58
1195344.83705562 58
1064555.03573122 58
1051162.9309357 58
957111.710410054 58
987370.436119899 58
1156075.54558406 58
1201842.40510089 58
1169713.47701386 58
1104026.93436988 58
1029260.60675157 58
1053115.51890706 58
1295777.72117582 58
1195382.80525553 58
1204485.51458836 58
1121138.35540728 58
1039403.13534932 58
967538.231925149 58
1114828.26206798 58
987684.209276825 58
925891.293580028 58
1106888.0800737 58
1073183.35705028 58
1320144.94122208 58
1322912.6415793 58
1159509.77570726 58
1172070.05804934 58
1093207.26042207 58
1243124.17727352 58
1164279.63849377 58
1301368.24149711 58
2019874.03418597 58
2274060.29069421 58
2859803.56931586 58
3108219.48037003 58
692035.870723111 59
701153.721696487 59
667993.731891172 59
627784.005231651 59
630569.790729107 59
629070.918687592 59
697811.05024311 59
678806.852674395 59
715630.247848856 59
745948.310362073 59
694571.050112273 59
854543.604892331 59
876429.100199854 59
946552.886597747 59
931983.35790189 59
913923.8678962 59
994212.02898165 59
1056263.44003696 59
1136687.46161643 59
1070733.01731014 59
1262483.309463 59
1153683.69246877 59
1058931.68028431 59
976786.481228809 59
966030.604028231 59
1098350.62622667 59
1167620.65401491 59
1306327.81953741 59
1615185.61346119 59
1463488.20812056 59
1280116.76525297 59
1308525.43975166 59
1115129.45488486 59
1178699.54306117 59
1168185.63044055 59
1075887.38709211 59
1638986.66994904 59
1737173.79193475 59
1737814.55512178 59
1650427.91855291 59
1732469.87461807 59
1500085.03250044 59
1629629.52633425 59
1833979.78226915 59
1848902.88285882 59
1893555.87406794 59
1801829.4612317 59
1885212.18757399 59
1758438.66919681 59
1512105.36647428 59
1449153.25905709 59
1480083.87213691 59
1409724.44743278 59
1419598.49225949 59
2055231.02235891 59
1985418.9659075 59
1890273.89472966 59
1787500.13091039 59
1564326.95282641 59
1486191.762906 59
1352697.93994126 59
1352123.7200305 59
1341618.44607922 59
1474904.7014465 59
1346585.51840866 59
1277641.67337772 59
1357115.38306642 59
1216988.28533235 59
1132637.51103796 59
1063711.0883587 59
941520.755200631 59
807085.443266986 59
830759.244888121 59
790691.62541241 59
778264.829239216 59
1016684.04834637 59
1016153.82620462 59
939874.083576101 59
993587.811875943 59
1148445.17100739 59
1157188.8749614 59
1130370.26633182 59
1399577.01426241 59
1266399.04176826 59
1386344.1497153 59
1658876.07241613 59
1503300.75996414 59
1305581.98177781 59
1314290.3919545 59
1210203.83786524 59
1109714.78526781 59
1128306.59175611 59
1240361.25623827 59
1342867.0213016 59
1221314.02456669 59
1205682.64601725 59
1150309.48500248 59
1062164.68718537 59
936968.464883459 59
979870.602618939 59
1002243.50979203 59
953178.921639618 59
986598.325530375 59
1056995.80875155 59
982084.048122195 59
917307.577730846 59
988212.004713875 59
1081608.762204 59
1238300.2817355 59
1240537.60602025 59
1213826.48213142 59
1274482.80874664 59
1209171.13846353 59
1229485.00637868 59
1129761.39039054 59
1367592.12615396 59
1330613.09429575 59
1494394.40189687 59
1360596.26707543 59
1216061.75359761 59
1100894.96105067 59
944718.156024658 59
797278.204126836 59
889924.79168224 59
1053044.64978922 59
1072902.52942496 59
1016398.61501334 59
914677.923749603 59
882480.145320091 59
921267.30580741 59
1246299.01631343 59
1456003.03535536 59
1632499.79915929 59
1613338.97896505 59
1442415.31913827 59
1296929.15331756 59
1198114.61513306 59
1063370.5629803 59
936852.838415825 59
896558.63395234 59
947684.05794042 59
938348.252421615 59
941342.662303583 59
913799.813796255 59
835074.890951043 59
767226.478727647 59
811809.946746901 59
940649.132112943 59
864052.575423237 59
836739.132433845 59
692035.870723111 60
652232.031651463 60
567518.537828881 60
547056.971317695 60
519163.89703347 60
595807.337877141 60
708202.815225317 60
690200.017556437 60
620347.083124563 60
607511.38239243 60
679821.814354749 60
729487.829905238 60
685502.150400533 60
692371.19879213 60
766504.317064119 60
819443.696532936 60
904752.700616105 60
975283.864434045 60
957984.229022938 60
1021604.94401936 60
1036331.53722845 60
1159175.8903335 60
1181811.65375788 60
1461872.66453896 60
1407965.71287598 60
1336209.08571896 60
1176509.5672858 60
1186967.88763452 60
1077349.4059861 60
1033168.58906975 60
1015607.9581317 60
1029320.26974825 60
939833.957126911 60
911080.209591873 60
1007308.00894327 60
1082417.80454715 60
1056592.75006594 60
1005894.98938152 60
992532.584740708 60
913767.926040256 60
846501.311571601 60
839161.319888926 60
875524.074426543 60
854714.626434751 60
887123.675810605 60
793284.423247793 60
735757.734772405 60
631026.964001448 60
949208.020025629 60
1057485.80199413 60
1227120.90452862 60
1335385.57821204 60
1240424.05021863 60
1122113.13220869 60
1122011.9062761 60
1014334.84021091 60
948940.123061729 60
1025337.18971413 60
1223080.57943931 60
1156693.84572731 60
1300427.03378565 60
1240406.29399739 60
1278797.39881907 60
1178079.7586958 60
1368177.93312276 60
1509843.29262418 60
1714438.95360134 60
1902529.60512196 60
1809808.95390865 60
1707597.01349573 60
1638781.42159735 60
1592914.03614855 60
1384031.98567098 60
1404818.04968568 60
1251764.72507107 60
1327646.62557763 60
1239687.88248288 60
1410143.10268648 60
1403096.26233239 60
1331416.23609779 60
1456409.70527844 60
1454148.45270345 60
1394324.39977104 60
1481696.95167351 60
1634945.82689596 60
1484265.06165258 60
1635247.77562235 60
1485250.5193734 60
1446014.72395799 60
1355778.47608231 60
1544475.3024986 60
1570707.59287856 60
1462022.30178224 60
1799442.96658697 60
1987100.70311876 60
2050604.55322129 60
2124230.83158425 60
2016625.91064393 60
1799071.97755976 60
1716046.32752819 60
1531707.15947557 60
1327558.62727797 60
1272372.55606878 60
1138293.24949477 60
1333154.88457427 60
1246521.23077126 60
1125243.87309642 60
1084192.13896169 60
1146938.25681064 60
1229852.52334515 60
1467975.39863033 60
1436847.59320293 60
1894047.46109692 60
1972420.33038655 60
2122103.55625162 60
1983986.36694961 60
1985848.93518374 60
2226132.47011108 60
2036279.66923677 60
2137560.40818186 60
2708628.56330484 60
2557963.84685485 60
2287057.42169864 60
2136178.35320212 60
1881487.26734474 60
1528334.72345046 60
1282124.96329517 60
1287873.33033366 60
1333842.87202732 60
1178085.23060222 60
1064676.66433899 60
1105998.15365668 60
1030550.39333321 60
1389388.18921677 60
1619689.8359023 60
1882585.63447126 60
1983006.63215812 60
1888140.71300152 60
1623484.58570626 60
1737527.16569087 60
1636255.28561468 60
1408372.34485451 60
1341945.92948263 60
1133611.59660316 60
1034137.7824634 60
1092868.53462615 60
1022750.16928708 60
963029.164934151 60
1004482.80782539 60
909168.043446859 60
692035.870723111 61
728577.245930867 61
763022.289436396 61
669714.382558731 61
1157888.03902444 61
1210069.50486541 61
1163587.93262334 61
1063392.95678066 61
1039868.82667668 61
1305706.35419664 61
1549054.15576609 61
1804376.38638362 61
2013000.26782806 61
1830301.85584219 61
1799433.24759682 61
1544437.78917525 61
1338320.6013775 61
1193971.26026161 61
1080862.09329313 61
963217.909038463 61
1026479.70186646 61
1377419.90316516 61
1367869.87042446 61
1266331.74028178 61
1158987.39351308 61
1216139.06748317 61
1399722.78744376 61
1344962.78780662 61
1403946.85829847 61
1303903.76928939 61
1259639.60866043 61
1166819.55720062 61
1082162.24000589 61
935613.894941802 61
807346.43342861 61
881203.792298338 61
850700.10835429 61
1889235.63405326 61
1791037.69065603 61
1849189.11986893 61
1772503.97104488 61
1811701.07455875 61
1598643.18811992 61
2197724.23400931 61
2272580.36721699 61
2265212.42115777 61
2374155.15524455 61
2329967.71863841 61
2174496.89698039 61
1894346.05750249 61
1673416.69792764 61
1377712.39605027 61
1327711.21914533 61
1314892.35569168 61
2128001.11042097 61
2110767.19970321 61
2000510.99206905 61
2092698.98963039 61
1878474.78250532 61
1578821.19458236 61
1355922.12109022 61
1295380.76266937 61
1117693.66243017 61
968431.045286345 61
859060.063359095 61
841931.7688129 61
1318876.45637302 61
1545468.97755255 61
1569459.01234343 61
1422074.90620263 61
1448911.16844571 61
1406384.94584621 61
1346780.19142799 61
1638920.64342275 61
1521230.61470727 61
1386785.95426107 61
1466936.8794931 61
1416245.74075613 61
1323140.74076931 61
1263867.48816355 61
1166964.86160683 61
1185619.75089785 61
1052185.77530924 61
980543.80238648 61
1385912.30983289 61
1480428.67664808 61
1397112.29133934 61
1390309.28200877 61
1318853.04405471 61
1157314.5098238 61
965400.355780303 61
1129640.41032417 61
1110967.3150302 61
1134151.16117225 61
1090122.39577147 61
989387.885069667 61
1028338.43780927 61
1308581.72604559 61
1564640.44974579 61
1574115.13332062 61
1385947.49208577 61
1341507.61323272 61
1237995.35890925 61
1074002.58883015 61
1018280.8130633 61
1181531.01710692 61
1077144.2985964 61
1125281.12476701 61
1116230.17955269 61
1100426.77950568 61
1098118.77449136 61
1229998.58575727 61
1317577.43317228 61
1200622.86493872 61
1190517.4627857 61
1184197.25731183 61
1367728.01438309 61
1258142.96146608 61
1517075.61990438 61
1543987.32034218 61
1585889.15263953 61
1635057.46009367 61
2247465.88820986 61
2776172.36099341 61
2577546.74190631 61
2292628.03536207 61
2243600.2243214 61
2270805.86976633 61
2320320.11626231 61
2166781.59524796 61
1904677.92656608 61
1668004.26950129 61
2284741.63964467 61
2159678.96918285 61
1894083.06244069 61
1716422.12758389 61
1720711.25226579 61
1607199.18044333 61
1425187.69080795 61
1263593.16769969 61
1345467.16220368 61
1230221.18283639 61
1294008.04619249 61
1225861.65303798 61
1213706.163475 61
1112783.83256903 61
1130312.81235937 61
996072.070323003 61
841194.728731997 61
752395.870010692 61
692035.870723111 62
694120.75907701 62
832807.780489719 62
871849.050755206 62
879764.326647571 62
1101006.04581249 62
1072962.39960089 62
1011352.68081518 62
914011.284751478 62
961357.419734372 62
844038.6028119 62
871260.577802121 62
944144.173506437 62
963322.585915147 62
883967.724375099 62
990346.896407166 62
1136691.14235663 62
1068878.26803606 62
1011160.50487883 62
899708.417440492 62
1058544.85054392 62
950905.98504851 62
1009997.47816227 62
1000236.96613363 62
1129868.46881444 62
1022181.32296924 62
990675.978120484 62
1229741.90550885 62
1219389.34248655 62
1178084.4991952 62
1100093.78840067 62
1018748.67255609 62
1057522.82530087 62
1152196.41606096 62
1083005.35007783 62
1243688.3302985 62
1283012.90920114 62
1571842.42885103 62
1648533.81053178 62
1550742.75988991 62
1387338.64688506 62
1296682.54680591 62
1180611.36801212 62
981054.673593364 62
1077859.93410882 62
1068609.97767919 62
1019441.98037061 62
990504.760426281 62
997693.589539676 62
920731.130603712 62
1027084.89760944 62
919823.552590417 62
868408.67243452 62
831207.517429062 62
790223.647063169 62
974211.212619497 62
867650.609341205 62
847387.104577503 62
797017.50641953 62
810235.085275442 62
730660.89426691 62
811636.788428716 62
798117.096495863 62
921545.517843662 62
1045960.91965146 62
1258310.76468658 62
1443291.75592911 62
1514574.81700499 62
1370811.22986117 62
1304193.34515794 62
1194262.88792825 62
1150352.10522937 62
1200222.83750614 62
1103203.27208914 62
1191557.68934344 62
1456475.226739 62
1485484.93394086 62
1528406.25141067 62
1506226.21376618 62
1530444.20705261 62
1523351.93556874 62
1829682.85735875 62
1768241.1489795 62
1862622.72150743 62
1710618.65472868 62
1646623.31303985 62
1529629.19163511 62
1555069.41488325 62
1441426.31643175 62
1413282.46546573 62
1424633.12255591 62
1319475.74998384 62
1361579.23020364 62
1702304.57284737 62
1700230.06597765 62
1617579.4296438 62
1456923.72530304 62
1224177.00370545 62
1119116.79437707 62
1176417.6769938 62
1242009.32704283 62
1196331.90405713 62
1083659.38721021 62
1060688.85850053 62
950003.336600753 62
860968.722108385 62
934271.089218673 62
997212.230299139 62
914015.249867924 62
904063.583510742 62
935340.491640001 62
977623.075061343 62
878826.246021067 62
874663.335165492 62
1047927.32487209 62
1095459.14037663 62
1456400.0265953 62
1415471.67543664 62
1470636.90522397 62
1497549.9684572 62
1533973.61060917 62
1483788.86713011 62
1316294.62469445 62
1234860.19359746 62
1044469.1932399 62
963334.756260191 62
890332.330418482 62
1047816.16126866 62
1307807.02907943 62
1318278.27249098 62
1253553.92394079 62
1183116.28546823 62
1526819.79948786 62
1418067.18329978 62
1267898.27872699 62
1136924.3138023 62
1012086.55193231 62
974022.833186922 62
957569.388940815 62
1042766.72890909 62
1039982.9568816 62
1100099.42218522 62
1187051.13986467 62
1319595.88305615 62
1309978.67690607 62
1350591.90339153 62
1325178.79216102 62
1228102.72057706 62
1218013.49647476 62
1108019.16551194 62
692035.870723111 63
688272.678534867 63
799112.880052491 63
842028.779899658 63
772690.417968764 63
771963.710446895 63
790933.659625508 63
890379.352466026 63
1168894.66383298 63
1102835.5463196 63
1079778.97114405 63
1141787.21696171 63
1027445.11877056 63
982953.960671431 63
1058505.80760649 63
1117639.53846401 63
1369672.28533978 63
1652241.43233568 63
1658111.72037582 63
1632872.24143417 63
1543232.43953533 63
1329029.89332687 63
1134594.33967006 63
1087710.06650423 63
1354532.27872087 63
1252212.07057341 63
1161435.92714371 63
1169402.75847773 63
1051791.22200509 63
1028322.31116246 63
1021399.84833462 63
1100828.36746332 63
1065710.76762091 63
986494.32354423 63
897076.911864765 63
803530.288095664 63
1800783.44847749 63
1757521.14222329 63
1617380.48546301 63
1938674.92439659 63
1933585.02631321 63
1836687.48668431 63
1708248.07754165 63
1535051.26137629 63
1371485.01995736 63
1186437.07413856 63
1381525.27868729 63
1363903.01688396 63
1239881.76269781 63
1392981.39699837 63
1255150.78154885 63
1479693.33517071 63
1573541.61103344 63
1496514.30293959 63
1346554.30473505 63
1266041.13685 63
1196603.94005127 63
1105894.79349662 63
987071.020489192 63
891704.298568581 63
870007.223434059 63
839009.178586813 63
1042804.02849397 63
1113733.66397188 63
1079967.81961352 63
998516.203274032 63
971130.954489494 63
1022801.84705334 63
1270438.77442739 63
1507874.0775917 63
1462175.06069042 63
1292622.67459517 63
1142305.74118916 63
1001906.4581897 63
1088679.96034886 63
1193576.88955414 63
1148626.94843249 63
1181613.2847033 63
1190154.43605971 63
1066733.85130511 63
957311.357470171 63
1017786.10271606 63
928913.65654948 63
1117669.00026782 63
1052339.23752256 63
1009529.30665801 63
1214116.30830747 63
1169910.7526463 63
1433251.59300558 63
1455270.28457033 63
1457041.58000569 63
1310831.59027643 63
1130565.535685 63
1052484.57877909 63
975385.210892406 63
1319994.48621455 63
1211885.78216762 63
1212328.99567667 63
1514740.61246608 63
1443719.84860792 63
1444883.76447294 63
1445671.95660121 63
1524725.65253881 63
1451898.61019798 63
1350306.1303444 63
1233314.7470215 63
1178871.86972264 63
1103222.09176309 63
991712.286002766 63
974624.893099756 63
1114287.71398552 63
1080073.82490762 63
1034459.60970003 63
963620.698616373 63
1094382.08914995 63
1035891.26805322 63
1184888.52686563 63
1074935.10873969 63
1053266.18191615 63
950410.316704496 63
942160.99539064 63
900666.803166988 63
835678.998826899 63
988535.195509862 63
1057632.11835981 63
1058103.25005134 63
1038648.06693633 63
975742.078939321 63
886925.243554876 63
912148.515712764 63
977903.299978329 63
1012861.51186279 63
962006.296977517 63
903000.545229541 63
855554.707555904 63
757786.246421147 63
771912.143960172 63
785129.231698492 63
680797.52679548 63
641227.855527819 63
708477.898684567 63
781914.526462972 63
834278.144671809 63
840286.332215293 63
850728.963051193 63
1066889.2174018 63
993480.464608519 63
1020487.95725927 63
1138732.70187279 63
1126617.81279585 63
692035.870723111 64
665472.419005881 64
702804.926644912 64
791413.429824891 64
795529.883551787 64
788069.582520448 64
838580.926761012 64
805772.820083316 64
835142.664871041 64
785814.237650272 64
812240.449511884 64
879354.554150273 64
901512.786432 64
1037563.71910383 64
1108215.52117442 64
1188790.92941898 64
1343082.92448383 64
1325781.20420041 64
1215146.64681528 64
1138119.839931 64
1120402.64587867 64
1046470.49181423 64
1080165.933064 64
1109376.47085408 64
1129471.29250727 64
1323989.57417894 64
1176163.25392074 64
1156951.69038629 64
1060316.47167024 64
954797.545776438 64
946740.208622512 64
899480.547341571 64
876017.770493428 64
912465.184741727 64
1030037.8885296 64
991963.572872267 64
1041205.4661293 64
1113396.3910561 64
1073107.25411761 64
963018.971921259 64
941277.974718834 64
874088.14061096 64
926165.068831646 64
904964.547116561 64
1088340.09499367 64
1088803.96032759 64
1123359.50661995 64
1006102.25922767 64
1000907.78561954 64
932307.578049356 64
1163984.44496307 64
1055267.59341239 64
1148642.48075292 64
1078057.14844069 64
1067620.95539623 64
1261054.28517849 64
1190947.47484164 64
1225105.69503843 64
1212180.04564916 64
1279625.85253378 64
1203392.93736125 64
1052122.29355716 64
1018186.4265686 64
1141427.6584912 64
1299329.98479821 64
1331097.55235332 64
1297977.40710263 64
1380327.26288547 64
1461880.06580588 64
1520451.04561751 64
